word,n_ratings,n,prop_known,rating,rating_sd
improvement,10,10,1,3.1,1.66332999331662
improvise,9,9,1,2.7777777777777777,2.223610677354389
imprudent,10,10,1,2.2,1.5491933384829668
impudence,9,10,0.9,3,1
impulse,11,11,1,3.6363636363636362,1.689540012709215
impulsive,9,9,1,4.666666666666667,1.8027756377319946
impunity,10,10,1,3.4,1.577621275493231
impure,9,9,1,4.333333333333333,1.4142135623730951
impute,10,11,0.9090909090909091,2.7,1.888562063228706
in,10,10,1,4.1,2.64365067451978
inability,10,10,1,2.3,1.4181364924121764
inaccurate,9,9,1,2.6666666666666665,2.1213203435596424
inadequacy,10,10,1,2.5,1.0801234497346435
inadequate,9,9,1,2.888888888888889,1.2692955176439846
inadmissible,10,11,0.9090909090909091,2.1,1.1972189997378648
inadvertent,10,11,0.9090909090909091,1.7,0.9486832980505138
inadvisable,10,10,1,2.2,1.1352924243950935
inalienable,10,10,1,2.4,1.505545305418162
inalterable,11,11,1,2.3636363636363638,1.689540012709215
inanimate,10,10,1,2.8,1.8135294011647258
inapplicable,10,10,1,2.9,1.5951314818673865
inappreciable,10,10,1,2.6,2.0110804171997807
inappreciative,11,11,1,3,1.8973665961010275
inapprehension,9,10,0.9,2.4444444444444446,1.509230856356236
inapproachable,10,10,1,3.1,1.7919573407620817
inappropriate,11,11,1,3.6363636363636362,2.618118686107537
inarguable,9,9,1,4.555555555555555,1.130388330520878
inarticulate,9,9,1,3.6666666666666665,2.3979157616563596
inartistic,10,10,1,3.8,2.2997584414213788
inattentive,10,10,1,2.7,1.8287822299126937
inaudible,10,10,1,4,1.632993161855452
inbound,10,11,0.9090909090909091,3.1,2.0248456731316584
inbred,10,10,1,3.2,1.7511900715418263
incalculable,10,10,1,2.8,1.6865480854231356
incandesce,10,11,0.9090909090909091,2.6,1.9550504398153574
incapable,10,10,1,4.3,1.2516655570345725
incapacity,11,11,1,3.090909090909091,1.9211738835693897
incarceration,11,11,1,2.8181818181818183,1.9400093720485898
incarnation,10,10,1,2.3,1.5670212364724212
incense,10,10,1,3.4,1.577621275493231
incentive,10,10,1,3.3,2.057506581601462
inception,10,10,1,3.5,1.7159383568311668
inceptive,10,11,0.9090909090909091,2.7,1.4944341180973264
incessant,10,11,0.9090909090909091,4.1,2.282785822435191
incest,10,10,1,4.5,1.7795130420052185
inch,10,10,1,4,1.7638342073763937
incident,11,11,1,2.727272727272727,1.4206272622267313
incidental,10,10,1,2.6,1.429840705968481
incidentally,10,11,0.9090909090909091,2.6,1.429840705968481
incinerator,10,10,1,4.8,1.8737959096740262
incise,10,10,1,3.8,1.6193277068654826
incision,10,10,1,3.5,1.90029237516523
incline,9,9,1,4.222222222222222,1.986062547968831
include,10,10,1,3.2,2.2010098692292237
inclusive,10,10,1,3.6,1.1737877907772674
incoercible,9,9,1,3,1.3228756555322954
income,10,10,1,2.5,2.068278940998476
incommensurable,9,11,0.8181818181818181,3,2.179449471770337
incommunicable,10,10,1,3,2.4037008503093262
incommunicative,10,10,1,3.1,2.4244128727957577
incomparable,11,11,1,3.272727272727273,2.0045403009622476
incompatible,10,10,1,3,1.632993161855452
incompetence,10,10,1,3.2,2.2010098692292237
incompetent,10,10,1,2.9,1.5238839267549948
incomplete,10,10,1,4,1.9436506316151
incomprehensible,10,11,0.9090909090909091,4,1.5634719199411433
incomprehensive,11,11,1,3.272727272727273,2.053821272209882
inconceivable,10,10,1,2.7,1.1595018087284057
inconclusive,10,10,1,2.7,1.766981104093143
incongruity,9,9,1,2.888888888888889,1.536590742882148
inconsequent,9,9,1,1.8888888888888888,1.0540925533894598
inconsequential,10,10,1,3.6,1.6465452046971292
inconsiderable,10,10,1,3.9,2.0248456731316584
inconsiderate,10,10,1,3.7,1.8287822299126937
inconsistent,10,10,1,2.6,1.837873166945363
inconspicuous,10,10,1,2,1.632993161855452
inconstant,10,10,1,2.7,1.636391694484477
incontestable,10,10,1,2.7,1.70293863659264
inconvenience,10,10,1,2.9,2.0789954839350235
inconvenient,10,10,1,3.1,2.282785822435191
inconvertible,10,10,1,1.8,0.9189365834726815
inconvincible,11,11,1,2.8181818181818183,1.834021909257456
incorporate,11,11,1,2.272727272727273,1.348399724926484
incorporator,10,11,0.9090909090909091,2.4,1.3498971154211057
incorporeal,9,11,0.8181818181818181,3.4444444444444446,2.185812841434
incorrect,10,10,1,4.2,2.3475755815545347
incorrigible,10,12,0.8333333333333334,2.8,2.043961295567452
incorrupt,9,9,1,2.888888888888889,1.7638342073763937
incorruptible,9,10,0.9,3.5555555555555554,1.9436506316151
incorruption,9,9,1,1.3333333333333333,0.5
increase,10,10,1,3.5,1.6499158227686108
incredible,10,10,1,4.5,2.173067468400883
incredulous,10,10,1,2.3,1.3374935098492586
increment,9,9,1,3.111111111111111,1.536590742882148
incriminate,10,11,0.9090909090909091,3,1.8856180831641267
incubate,11,11,1,3.1818181818181817,1.7215215257545762
incubator,10,10,1,4,1.8856180831641267
incurable,9,9,1,2.6666666666666665,2.23606797749979
indebted,10,10,1,3.6,1.8973665961010275
indecipherable,10,10,1,3.9,2.5582111805799856
indecision,10,10,1,4.6,1.8973665961010275
indecisive,10,10,1,3.2,1.7511900715418263
indeed,10,10,1,3.9,2.0248456731316584
indefensible,10,10,1,3.3,2.263232692902394
indefinable,10,10,1,2.9,2.183269719175042
indefinite,10,10,1,3.9,1.728840330651992
indelible,9,10,0.9,1.8888888888888888,1.3642254619787417
indelicate,9,10,0.9,3.4444444444444446,2.351122663277647
indemnify,10,11,0.9090909090909091,1.7,1.0593499054713802
independence,10,10,1,2.5,1.4337208778404378
independency,8,8,1,2.875,1.807721533549109
independent,10,10,1,2.9,1.5951314818673865
indescribable,10,10,1,3.6,1.837873166945363
indestructible,9,9,1,3.111111111111111,1.8333333333333333
indeterminable,9,10,0.9,3,1.7320508075688772
indeterminacy,10,11,0.9090909090909091,2.3,1.4181364924121764
indeterminate,9,9,1,2.111111111111111,1.3642254619787417
indetermination,10,10,1,2.8,2.043961295567452
index,10,10,1,3.5,2.3213980461973533
indicate,10,10,1,2.8,1.9888578520235065
indicative,9,10,0.9,3.888888888888889,1.7638342073763937
indict,9,10,0.9,2.7777777777777777,0.97182531580755
indigenous,10,10,1,4.2,1.398411797560202
indigent,11,12,0.9166666666666666,2.5454545454545454,1.2933395813657265
indigestion,10,10,1,3.1,1.449137674618944
indignant,11,11,1,3.1818181818181817,1.5374122295716148
indignity,10,10,1,3.6,2.2211108331943574
indigo,10,10,1,3.8,1.9888578520235065
indirect,10,10,1,3.5,2.0138409955990952
indiscernible,10,12,0.8333333333333334,2.4,1.3498971154211057
indiscipline,10,10,1,2.3,2.057506581601462
indiscoverable,10,10,1,2.7,1.2516655570345725
indiscreet,10,10,1,2.9,2.0789954839350235
indiscretion,10,10,1,2.7,2.0027758514399734
indiscriminate,10,10,1,3.1,2.0789954839350235
indiscrimination,9,9,1,2.888888888888889,1.7638342073763937
indispensable,10,11,0.9090909090909091,3.1,2.1317702607092643
indisposed,9,10,0.9,2.3333333333333335,1.4142135623730951
indisputable,10,10,1,3.4,1.837873166945363
indistinct,10,10,1,3.2,1.9321835661585918
indistinctive,9,9,1,4,2
indistinguishable,10,10,1,4.2,1.9888578520235065
individual,8,8,1,2.5,1.7728105208558367
individualist,9,9,1,2.5555555555555554,1.5898986690282426
individuality,10,10,1,4.5,1.8408935028645435
individualize,10,10,1,2.8,1.9888578520235065
indivisible,10,11,0.9090909090909091,3.6,2.2211108331943574
indoor,9,9,1,3.111111111111111,1.964971020425266
induce,10,10,1,3.8,2.3475755815545347
induct,10,10,1,3,1.9436506316151
inductive,10,10,1,2.6,1.429840705968481
indulge,9,9,1,2.888888888888889,1.536590742882148
indulgence,10,10,1,4.1,2.282785822435191
indulgency,9,9,1,3.6666666666666665,2.3979157616563596
indulgent,10,10,1,3.6,1.7126976771553504
industrial,10,10,1,2.8,1.9321835661585918
industrious,9,9,1,4.111111111111111,1.6158932858054431
industry,11,11,1,2.8181818181818183,1.662418829187267
inebriety,9,10,0.9,3.5555555555555554,2.0069324297987157
ineffective,10,10,1,3.5,2.1213203435596424
ineffectual,9,10,0.9,3.111111111111111,1.8333333333333333
inefficacy,10,11,0.9090909090909091,3.7,2.057506581601462
inefficiency,10,10,1,3,2.211083193570267
ineligible,10,10,1,3,1.632993161855452
ineloquent,9,10,0.9,4,1.5811388300841898
inept,9,9,1,3.111111111111111,1.6158932858054431
ineptitude,9,10,0.9,3.6666666666666665,1.7320508075688772
inequitable,10,10,1,2.8,1.6193277068654826
inequity,10,10,1,2.3,1.888562063228706
inestimable,10,11,0.9090909090909091,1.9,1.5238839267549948
inevitable,10,11,0.9090909090909091,3.3,2.110818693198342
inexact,11,11,1,2.909090909090909,1.3751033019046572
inexcusable,10,11,0.9090909090909091,3,2.160246899469287
inexhaustible,10,10,1,3.2,1.398411797560202
inexistent,10,11,0.9090909090909091,2.8,1.6193277068654826
inexpensive,10,10,1,2.4,1.3498971154211057
inexperienced,10,10,1,3.5,1.90029237516523
inexpert,10,10,1,3.7,1.70293863659264
inexplicable,10,10,1,3.1,2.0248456731316584
inexplicit,10,10,1,2.4,2.0110804171997807
inexpressible,10,11,0.9090909090909091,3.6,1.6465452046971292
inexpressive,10,10,1,3.4,1.8973665961010275
inextricable,10,11,0.9090909090909091,2.6,1.429840705968481
infallibility,10,12,0.8333333333333334,3.7,1.2516655570345725
infallible,9,9,1,3.5555555555555554,1.2360330811826103
infamous,9,9,1,4.111111111111111,2.260776661041756
infamy,10,12,0.8333333333333334,2.8,1.5491933384829668
infancy,9,9,1,2.888888888888889,1.6158932858054431
infant,10,10,1,3.3,1.8287822299126937
infantilism,9,10,0.9,1.8888888888888888,1.3642254619787417
infantry,10,10,1,3.2,1.398411797560202
infatuate,10,10,1,4,1.8257418583505538
infeasible,10,10,1,2.9,1.1972189997378648
infect,10,10,1,4.3,2.2135943621178655
infection,10,10,1,3.7,1.8287822299126937
infectious,9,9,1,4.333333333333333,1.7320508075688772
infective,9,9,1,4,1.7320508075688772
inference,10,10,1,2.4,1.505545305418162
inferior,10,10,1,3.9,1.66332999331662
inferno,11,11,1,4.545454545454546,1.7529196424044293
infertile,9,9,1,3.3333333333333335,2.29128784747792
infest,9,9,1,4.222222222222222,1.855921454276674
infestation,10,10,1,4.2,1.8135294011647258
infidelity,10,10,1,3.3,2.110818693198342
infiltration,9,9,1,3.6666666666666665,1.3228756555322954
infinite,10,10,1,4.7,1.766981104093143
infinitive,10,10,1,3.3,1.70293863659264
infinity,9,9,1,4.333333333333333,2.23606797749979
infirmary,9,9,1,2.5555555555555554,1.5898986690282426
inflammation,10,10,1,4.2,1.9321835661585918
inflammatory,9,9,1,3.5555555555555554,1.3333333333333333
inflate,9,9,1,3.7777777777777777,1.7873008824606014
inflation,10,10,1,4.6,1.6465452046971292
inflection,9,9,1,4.444444444444445,1.5898986690282426
inflexible,10,10,1,3.7,2.2135943621178655
inflict,10,10,1,4.2,1.9321835661585918
influence,11,11,1,3.727272727272727,2.1489955370316194
influential,10,10,1,3.6,2.3190036174568114
influenza,10,10,1,4.5,2.173067468400883
info,10,10,1,2.8,1.3165611772087666
infomercial,10,10,1,4.1,2.2335820757001272
inform,10,10,1,2.2,1.2292725943057183
informal,10,10,1,2.9,1.911950719959998
informant,10,10,1,3.1,2.282785822435191
information,9,9,1,3.7777777777777777,2.1081851067789197
informative,9,9,1,2.3333333333333335,2.3979157616563596
informed,11,11,1,3.272727272727273,1.6787441193290353
informer,8,8,1,4.125,1.3562026818605375
infrequent,9,9,1,3.3333333333333335,2
infringe,10,10,1,3.7,1.8287822299126937
infuriate,9,9,1,4.222222222222222,1.481365736219265
infuriating,10,10,1,4.2,1.9321835661585918
infuse,10,10,1,3.7,2.0027758514399734
infusible,9,10,0.9,3.4444444444444446,2.242270674512285
ingenious,10,10,1,4.4,2.0110804171997807
ingenuity,9,9,1,3.111111111111111,1.536590742882148
ingenuous,10,10,1,2.8,1.8737959096740262
ingest,11,11,1,4.090909090909091,2.256304299271065
inglorious,11,12,0.9166666666666666,3.1818181818181817,1.7215215257545762
ingrate,10,11,0.9090909090909091,2.5,0.97182531580755
ingratitude,9,9,1,2.7777777777777777,1.6414763002993509
ingredient,10,10,1,2.7,1.4181364924121764
inhabit,10,10,1,3.6,2.0110804171997807
inhale,10,10,1,4.6,1.7126976771553504
inhaler,9,10,0.9,4.111111111111111,1.964971020425266
inharmonious,9,9,1,3.111111111111111,2.4209731743889917
inherent,10,10,1,3.6,2.065591117977289
inherit,10,10,1,2.7,1.4944341180973264
inheritance,9,9,1,2.6666666666666665,2.29128784747792
inhibit,10,10,1,3.7,1.5670212364724212
inhospitable,10,10,1,4.4,1.3498971154211057
inhospitality,10,10,1,3.6,1.9550504398153574
inhuman,10,10,1,4,2.260776661041756
inhumane,9,9,1,3.111111111111111,1.7638342073763937
inhumanity,10,10,1,3,1.8856180831641267
initial,9,9,1,3.4444444444444446,2.068278940998476
initiate,10,10,1,3.8,1.9888578520235065
initiative,10,10,1,1.9,1.1005049346146119
inject,11,11,1,5.181818181818182,2.2723636072680717
injection,11,11,1,4.7272727272727275,1.1908743922772957
injunction,11,12,0.9166666666666666,3.090909090909091,1.9725387425622574
injure,10,10,1,3.7,1.5670212364724212
injurious,10,11,0.9090909090909091,3.7,1.636391694484477
injury,10,10,1,3.3,2.110818693198342
injustice,10,10,1,4.2,1.9888578520235065
ink,10,10,1,3.9,1.728840330651992
inkblot,10,10,1,4.5,1.4337208778404378
inkling,10,11,0.9090909090909091,3.5,2.173067468400883
inlay,10,11,0.9090909090909091,3.2,1.4757295747452437
inlet,9,9,1,2.3333333333333335,1.4142135623730951
inmate,10,10,1,4.3,1.766981104093143
inn,10,10,1,3.5,1.90029237516523
innards,10,10,1,4.2,2.043961295567452
innate,10,10,1,3.6,0.8432740427115678
inner,9,9,1,4.222222222222222,2.6822461565718467
inning,9,10,0.9,2.111111111111111,0.6009252125773316
innocence,8,8,1,3.125,2.1671244937540095
innocent,10,10,1,3.3,2.057506581601462
innovate,9,9,1,3.7777777777777777,1.481365736219265
innovation,9,9,1,3.111111111111111,1.6914819275153699
innovative,10,10,1,3.9,2.0789954839350235
inoffensive,9,10,0.9,3.111111111111111,1.964971020425266
inoperable,10,10,1,3.3,1.8287822299126937
inopportune,10,11,0.9090909090909091,3.9,2.2335820757001272
inordinate,9,11,0.8181818181818181,2.111111111111111,2.0275875100994063
input,10,11,0.9090909090909091,3.5,2.0138409955990952
inquest,10,11,0.9090909090909091,2.4,1.3498971154211057
inquire,10,10,1,2.9,2.183269719175042
inquisitive,10,10,1,4.3,0.8232726023485646
insane,10,10,1,3.5,1.4337208778404378
insanity,10,10,1,4,1.8257418583505538
insatiable,10,10,1,2.6,1.577621275493231
inscribe,9,9,1,2.7777777777777777,1.3944333775567925
inscrutable,10,12,0.8333333333333334,3.2,1.9321835661585918
inseam,10,10,1,5,1.3333333333333333
insect,10,10,1,3.4,2.065591117977289
insecure,10,10,1,3.3,1.70293863659264
insecurity,11,11,1,3.3636363636363638,1.8040358795061295
inseminate,9,10,0.9,3.7777777777777777,1.7873008824606014
insensible,10,12,0.8333333333333334,3.4,1.429840705968481
insensitive,10,10,1,2.7,1.4181364924121764
insentient,10,11,0.9090909090909091,1.8,1.3165611772087666
insert,10,10,1,3.8,1.2292725943057183
inside,10,10,1,3.8,1.8135294011647258
insidious,11,11,1,3.5454545454545454,2.3393860888547815
insight,9,9,1,3.111111111111111,1.536590742882148
insignificance,11,11,1,3.090909090909091,1.8140862964338524
insignificant,10,10,1,2.4,0.9660917830792959
insincere,9,10,0.9,3.7777777777777777,1.5634719199411433
insincerity,10,10,1,3.9,2.378141197564929
insinuate,9,9,1,2.3333333333333335,2
insinuating,10,10,1,3.5,1.5811388300841898
insinuation,10,11,0.9090909090909091,3.7,2.2135943621178655
insist,10,10,1,3.8,1.6193277068654826
insistent,10,10,1,3.3,1.2516655570345725
insolence,10,11,0.9090909090909091,3.1,1.7919573407620817
insolent,11,12,0.9166666666666666,3.3636363636363638,1.747725795010606
insolvable,10,10,1,3.2,1.3165611772087666
insomnia,10,10,1,2.8,1.8737959096740262
inspect,10,10,1,4.9,1.8529256146249728
inspector,11,11,1,4.818181818181818,1.2504544628399563
inspiration,10,10,1,4.4,1.577621275493231
inspirational,10,10,1,4,1.699673171197595
inspire,10,10,1,4,2
inspired,10,10,1,3.8,1.6865480854231356
instability,10,10,1,3.7,2.359378449224852
install,10,10,1,3.4,2.0110804171997807
instance,9,9,1,2.3333333333333335,1.4142135623730951
instant,10,10,1,3.5,1.4337208778404378
instantaneous,10,11,0.9090909090909091,2.5,2.0138409955990952
instead,10,10,1,1.7,0.6749485577105528
instigate,10,10,1,2.8,1.8737959096740262
instigation,9,9,1,2.5555555555555554,1.6666666666666667
instill,10,10,1,3.7,1.5670212364724212
instinct,10,10,1,4.1,1.5238839267549948
instinctive,10,10,1,4,1.8856180831641267
institute,10,10,1,3.6,1.9550504398153574
institution,10,10,1,3.6,2.065591117977289
institutionalism,10,10,1,3,1.3333333333333333
instruct,10,10,1,3.2,1.5491933384829668
instructive,10,10,1,3.1,2.0789954839350235
instrument,10,11,0.9090909090909091,3.3,1.8287822299126937
instrumental,10,10,1,3.2,2.2010098692292237
insubordinate,10,10,1,3.4,1.429840705968481
insubordination,10,11,0.9090909090909091,3.9,1.5238839267549948
insubstantial,8,8,1,2.625,1.9226098333849673
insufferable,10,10,1,3.2,1.4757295747452437
insufficient,10,10,1,4.4,1.6465452046971292
insulate,11,11,1,3.272727272727273,1.6787441193290353
insult,10,10,1,3.3,1.946506842754191
insulting,8,8,1,3.5,1.7728105208558367
insuppressible,11,12,0.9166666666666666,3.8181818181818183,2.2723636072680717
insurance,10,10,1,3.5,2.3213980461973533
insurmountable,10,12,0.8333333333333334,4.3,1.70293863659264
insusceptible,10,10,1,2.2,1.6193277068654826
intact,10,10,1,4.3,1.8287822299126937
intake,10,10,1,4.4,2.065591117977289
intangible,10,10,1,3.4,2.1186998109427604
integral,11,12,0.9166666666666666,2.5454545454545454,1.694912172570388
integrate,8,8,1,1.75,1.3887301496588271
integrity,10,10,1,2.9,1.8529256146249728
intellect,10,10,1,3.9,1.449137674618944
intellective,10,10,1,3,2.211083193570267
intellectual,10,10,1,4.2,1.0327955589886444
intellectualism,10,10,1,5.1,2.1317702607092643
intellectualize,10,10,1,2.5,1.7159383568311668
intelligence,10,10,1,3.7,2.263232692902394
intelligent,10,10,1,3.2,1.398411797560202
intelligibility,11,11,1,3.6363636363636362,1.689540012709215
intelligible,10,10,1,2.9,1.3703203194062976
intend,10,10,1,2.8,1.6865480854231356
intending,9,9,1,1.8888888888888888,1.0540925533894598
intense,10,10,1,3.2,1.4757295747452437
intensify,10,10,1,4.5,1.7159383568311668
intensity,9,9,1,4.222222222222222,2.279132388529557
intensive,7,7,1,4,2.3804761428476167
intent,9,10,0.9,2.3333333333333335,0.8660254037844386
intention,10,10,1,4,1.8856180831641267
intentioned,9,9,1,2.4444444444444446,1.8104634152000358
interact,10,10,1,2.9,1.5951314818673865
intercept,10,10,1,4.1,1.7919573407620817
interchange,10,10,1,3.2,1.398411797560202
intercom,9,9,1,3.6666666666666665,1.8027756377319946
intercommunicate,9,9,1,3,2.1213203435596424
interconnect,9,9,1,3.4444444444444446,1.740051084818425
interconnectedness,10,10,1,3.6,1.837873166945363
intercourse,10,10,1,2.9,2.2335820757001272
intercultural,10,10,1,3.6,1.7126976771553504
interdepartmental,10,11,0.9090909090909091,3.8,2.043961295567452
interdependent,10,10,1,2.6,1.505545305418162
interest,10,10,1,2.2,1.0327955589886444
interested,10,10,1,3.6,2.0110804171997807
interesting,9,9,1,3.888888888888889,1.7638342073763937
interface,10,10,1,4.4,1.429840705968481
interfere,11,11,1,3.090909090909091,1.513574937328539
intergalactic,10,10,1,4.1,2.378141197564929
interim,11,12,0.9166666666666666,2.3636363636363638,1.6292775867068985
interior,10,10,1,3.9,2.0789954839350235
interject,10,10,1,4.4,2.1705094128132942
interjection,10,10,1,3,2
interjectory,10,10,1,3.3,1.8287822299126937
interlace,8,8,1,2.25,1.4880476182856899
interlink,10,10,1,3.4,2.4129281427805145
interlock,10,10,1,4.2,1.1352924243950935
interlude,9,9,1,4.333333333333333,1.9364916731037085
intermediate,10,10,1,2.6,1.8973665961010275
intermingle,10,10,1,3.7,1.4944341180973264
intern,10,10,1,3,2
international,10,10,1,3.6,2.6331223544175333
internationalize,10,10,1,4.5,2.068278940998476
Internet,10,10,1,3.5,2.592724864350674
interpret,10,10,1,3.1,2.183269719175042
interpretation,11,11,1,2.727272727272727,1.555050423035156
interpretative,10,11,0.9090909090909091,2.3,1.1595018087284057
interpreter,9,9,1,2.888888888888889,2.1473497877875207
interpretive,10,10,1,4.3,2.1628170930011112
interrelate,10,10,1,4,1.699673171197595
interrelated,10,11,0.9090909090909091,2.5,1.8408935028645435
interreligious,10,11,0.9090909090909091,3,1.7638342073763937
interrogate,10,10,1,2.5,1.509230856356236
interrogation,10,10,1,3.3,2.1628170930011112
interrupt,10,10,1,3.7,1.636391694484477
intersect,10,10,1,4.8,1.6865480854231356
interstate,9,9,1,4.333333333333333,2.345207879911715
intertwine,10,10,1,4.3,1.8287822299126937
interval,8,8,1,3.625,1.3024701806293193
intervene,10,10,1,3.3,1.4944341180973264
intervention,10,11,0.9090909090909091,3.2,1.5491933384829668
interview,10,10,1,3.4,1.577621275493231
interviewer,9,9,1,2.888888888888889,2.088327347690278
interweave,10,10,1,4.7,1.70293863659264
intestate,10,11,0.9090909090909091,3.1,1.911950719959998
intestinal,11,11,1,3.090909090909091,2.0714509627092528
intestine,10,10,1,4.5,2.3687784005919825
intimacy,10,10,1,3.1,1.911950719959998
intimate,10,10,1,4.3,2.0027758514399734
intimation,9,10,0.9,2.6666666666666665,1.8708286933869707
intimidate,9,9,1,4.111111111111111,1.4529663145135578
into,10,10,1,3.6,2.590581230363393
intolerable,10,10,1,3.9,1.911950719959998
intolerance,10,10,1,4.3,1.888562063228706
intolerant,9,9,1,4.333333333333333,1.7320508075688772
intoxicate,10,10,1,4.1,2.0789954839350235
intractable,10,10,1,2.7,1.2516655570345725
intrepid,10,10,1,2.1,1.286683937707919
intricate,10,10,1,3.7,2.0027758514399734
intrigue,10,10,1,3.8,2.2997584414213788
intrinsic,9,10,0.9,2.5555555555555554,1.740051084818425
intro,10,10,1,5.2,1.9321835661585918
introduce,10,10,1,2.8,1.1352924243950935
introduction,10,10,1,3.2,1.9321835661585918
introspection,9,9,1,3,2.179449471770337
introspective,9,9,1,3,1.6583123951777
introvert,9,9,1,3.5555555555555554,1.6666666666666667
intrude,10,10,1,3.9,1.5951314818673865
intrusion,8,8,1,4.875,0.8345229603962802
intrusive,10,10,1,3.2,1.9888578520235065
intuition,10,10,1,3.6,1.7126976771553504
intuitional,10,10,1,2.9,1.7919573407620817
intuitive,10,10,1,3,1.247219128924647
inundate,9,10,0.9,3.2222222222222223,2.223610677354389
invade,10,10,1,4.1,2.0248456731316584
invalid,10,10,1,3,1.699673171197595
invalidate,9,9,1,3.111111111111111,1.8333333333333333
invalidity,10,10,1,3.4,2.0110804171997807
invaluable,10,10,1,2.9,2.1317702607092643
invariable,10,10,1,2.5,1.7795130420052185
invariance,8,10,0.8,2.25,1.5811388300841898
invariant,9,9,1,1.6666666666666667,1
invasion,10,10,1,3.9,1.3703203194062976
invasive,9,9,1,4.888888888888889,1.8333333333333333
invent,10,10,1,2.6,1.505545305418162
invention,10,10,1,4.3,1.766981104093143
inventive,10,10,1,3.1,1.911950719959998
inventory,10,10,1,2.9,1.8529256146249728
invert,10,10,1,2.9,1.5951314818673865
invest,10,10,1,4.2,1.9321835661585918
investigate,10,10,1,4.3,1.70293863659264
investigation,10,10,1,3.8,2.5298221281347035
investment,10,10,1,4.1,1.9692073983655907
invincible,11,11,1,3.909090909090909,1.6403990645294488
invitation,10,10,1,2.4,1.3498971154211057
invite,10,10,1,2.8,1.4757295747452437
inviting,8,8,1,2.25,1.5811388300841898
invocate,11,12,0.9166666666666666,4,2.04939015319192
invoice,9,9,1,2.7777777777777777,2.1666666666666665
invoke,10,10,1,4.1,1.449137674618944
involuntary,9,9,1,2.6666666666666665,1.8027756377319946
involve,10,10,1,4,1.9436506316151
involved,10,10,1,2.9,1.66332999331662
invulnerable,10,10,1,2.3,1.1595018087284057
inward,9,9,1,3.4444444444444446,2.2973414586817036
inwardness,11,11,1,3.8181818181818183,2.3587361793206894
iodine,10,10,1,2,1.247219128924647
iodize,9,9,1,2.4444444444444446,1.6666666666666667
ion,10,10,1,3.7,1.4944341180973264
ionize,10,10,1,3.1,1.5951314818673865
irate,9,9,1,2.5555555555555554,1.5898986690282426
iris,10,10,1,3.2,1.4757295747452437
irk,10,10,1,5.4,1.577621275493231
iron,10,10,1,2.7,1.70293863659264
ironic,9,9,1,2.7777777777777777,1.855921454276674
ironical,10,11,0.9090909090909091,3.1,2.378141197564929
irony,10,10,1,2.6,1.776388345929897
irrational,10,10,1,2.8,1.0327955589886444
irrationalism,10,10,1,3,1.8856180831641267
irrationalize,10,10,1,3.3,2.3118054512532935
irreconcilable,9,10,0.9,2.6666666666666665,1.8708286933869707
irrecoverable,10,10,1,2.4,1.7126976771553504
irredeemable,9,9,1,2.3333333333333335,1.9364916731037085
irrefutable,10,10,1,3.2,1.398411797560202
irregular,9,9,1,3,2
irrelative,9,11,0.8181818181818181,2.4444444444444446,1.740051084818425
irrelevance,10,10,1,3.2,1.7511900715418263
irrelevant,10,10,1,3.8,2.2010098692292237
irremediable,9,10,0.9,2.111111111111111,1.90029237516523
irremovable,10,10,1,3.2,2.043961295567452
irreplaceable,10,10,1,4.2,1.8135294011647258
irrepressible,10,10,1,3.5,2.3687784005919825
irreproducible,8,8,1,1.375,0.5175491695067657
irresistible,11,11,1,3,1.7320508075688772
irresolute,8,8,1,2.25,1.3887301496588271
irrespective,9,10,0.9,2.4444444444444446,2.068278940998476
irresponsible,10,10,1,4.5,2.5495097567963922
irretrievable,8,8,1,3.25,1.8322507626258087
irreverent,10,11,0.9090909090909091,3.3,1.8287822299126937
irreversible,10,10,1,4.4,1.776388345929897
irrevocable,10,10,1,3.1,1.8529256146249728
irrigate,10,10,1,2.9,0.9944289260117533
irritable,10,10,1,3.6,2.1186998109427604
irritant,9,10,0.9,4.666666666666667,1.8027756377319946
irritate,9,9,1,4.444444444444445,1.5898986690282426
irritating,9,9,1,3.4444444444444446,2.2973414586817036
irritation,10,10,1,4,1.699673171197595
is,10,10,1,3.6,2.5473297566057065
island,10,10,1,3.8,1.8737959096740262
islander,9,9,1,3.6666666666666665,1.8027756377319946
isle,10,10,1,3.5,2.068278940998476
isolate,10,10,1,3.7,1.888562063228706
isolation,10,11,0.9090909090909091,3.7,2.1628170930011112
isolationism,10,10,1,2.1,1.728840330651992
Israel,11,11,1,2.6363636363636362,2.2922795323750234
issuance,8,9,0.8888888888888888,2.875,2.100170061141308
issue,9,9,1,3.111111111111111,1.6158932858054431
it,10,10,1,2.5,2.5495097567963922
Italian,10,10,1,4.2,1.9888578520235065
italic,11,11,1,3.3636363636363638,2.377928816122437
Italy,10,10,1,3,2.1081851067789197
itch,10,10,1,4.2,2.485513584307633
itching,11,11,1,5.181818181818182,1.9908883353006928
itchy,9,10,0.9,5.111111111111111,1.6914819275153699
item,10,10,1,3.5,2.173067468400883
its,11,11,1,3.1818181818181817,2.3159525823376357
itself,9,9,1,4.111111111111111,2.3154073315749675
ivory,10,10,1,3.8,2.1499353995462798
ivy,10,10,1,3.6,1.9550504398153574
jab,10,10,1,5.1,2.1317702607092643
jabber,9,9,1,5.666666666666667,1.7320508075688772
jack,9,9,1,4.222222222222222,2.1081851067789197
