!term,mean_cos,SemD,BNC_wordcount,BNC_contexts,BNC_freq,lg_BNC_freq,,,,,,,,,,,,,,,
preset,0.114616412,0.94,93,68,1.1,0.32,,,,,,,,,,,,,,,
preside,0.017260815,1.76,105,101,1.2,0.34,,,,,,,,,,,,,,,
presided,0.01543046,1.81,429,405,4.9,0.77,,,,,,,,,,,,,,,
presidency,0.0457,1.34,1137,795,13.1,1.15,,,,,,,,,,,,,,,
president,0.017873046,1.75,16108,7350,185.1,2.27,,,,,,,,,,,,,,,
presidential,0.056217829,1.25,2127,1304,24.4,1.41,,,,,,,,,,,,,,,
presidents,0.0358,1.45,1373,982,15.8,1.22,,,,,,,,,,,,,,,
presides,0.031402559,1.50,72,69,0.8,0.26,,,,,,,,,,,,,,,
presiding,0.014534216,1.84,183,168,2.1,0.49,,,,,,,,,,,,,,,
presidium,0.1644923,0.78,149,102,1.7,0.43,,,,,,,,,,,,,,,
press,0.012627138,1.90,11931,7659,137.1,2.14,,,,,,,,,,,,,,,
pressed,0.015623684,1.81,3002,2581,34.5,1.55,,,,,,,,,,,,,,,
presses,0.024917677,1.60,320,254,3.7,0.67,,,,,,,,,,,,,,,
pressing,0.0099117,2.00,1893,1669,21.8,1.36,,,,,,,,,,,,,,,
pressure,0.008712578,2.06,11294,7901,129.8,2.12,,,,,,,,,,,,,,,
pressured,0.0113771,1.94,100,95,1.1,0.33,,,,,,,,,,,,,,,
pressures,0.011999067,1.92,2527,2051,29.0,1.48,,,,,,,,,,,,,,,
pressurised,0.044739327,1.35,163,149,1.9,0.46,,,,,,,,,,,,,,,
pressurized,0.121655193,0.91,68,58,0.8,0.25,,,,,,,,,,,,,,,
prestige,0.016514063,1.78,949,798,10.9,1.08,,,,,,,,,,,,,,,
prestigious,0.01,1.83,713,680,8.2,0.96,,,,,,,,,,,,,,,
presto,0.026598698,1.58,73,68,0.8,0.26,,,,,,,,,,,,,,,
presumably,0.009813875,2.01,2679,2492,30.8,1.50,,,,,,,,,,,,,,,
presume,0.014656155,1.83,366,352,4.2,0.72,,,,,,,,,,,,,,,
presumed,0.0101,2.00,605,553,7.0,0.90,,,,,,,,,,,,,,,
presumes,0.01,1.86,68,67,0.8,0.25,,,,,,,,,,,,,,,
presuming,0.00,2.33,53,52,0.6,0.21,,,,,,,,,,,,,,,
presumption,0.025290892,1.60,436,354,5.0,0.78,,,,,,,,,,,,,,,
presumptions,0.032739999,1.48,61,52,0.7,0.23,,,,,,,,,,,,,,,
presumptive,0.043844127,1.36,58,48,0.7,0.22,,,,,,,,,,,,,,,
presumptuous,0.01951325,1.71,62,59,0.7,0.23,,,,,,,,,,,,,,,
presuppose,0.0560,1.25,94,85,1.1,0.32,,,,,,,,,,,,,,,
presupposed,0.04,1.44,83,73,1.0,0.29,,,,,,,,,,,,,,,
presupposes,0.05,1.34,231,199,2.7,0.56,,,,,,,,,,,,,,,
presupposition,0.082717827,1.08,90,58,1.0,0.31,,,,,,,,,,,,,,,
presuppositions,0.11,0.95,200,105,2.3,0.52,,,,,,,,,,,,,,,
pretence,0.018551545,1.73,420,385,4.8,0.77,,,,,,,,,,,,,,,
pretences,0.083578223,1.08,94,57,1.1,0.32,,,,,,,,,,,,,,,
pretend,0.020021219,1.70,1103,1010,12.7,1.14,,,,,,,,,,,,,,,
pretended,0.0239,1.62,514,486,5.9,0.84,,,,,,,,,,,,,,,
pretender,0.072196047,1.14,103,85,1.2,0.34,,,,,,,,,,,,,,,
pretenders,0.041105578,1.39,50,48,0.6,0.20,,,,,,,,,,,,,,,
pretending,0.02,1.69,725,681,8.3,0.97,,,,,,,,,,,,,,,
pretends,0.023755482,1.62,119,114,1.4,0.37,,,,,,,,,,,,,,,
pretension,0.030463968,1.52,72,68,0.8,0.26,,,,,,,,,,,,,,,
pretensions,0.02,1.76,223,215,2.6,0.55,,,,,,,,,,,,,,,
pretentious,0.03,1.50,143,139,1.6,0.42,,,,,,,,,,,,,,,
pretext,0.013087298,1.88,194,185,2.2,0.51,,,,,,,,,,,,,,,
pretreatment,0.12,0.91,103,58,1.2,0.34,,,,,,,,,,,,,,,
prettier,0.025328075,1.60,78,76,0.9,0.28,,,,,,,,,,,,,,,
prettiest,0.0271,1.57,98,96,1.1,0.33,,,,,,,,,,,,,,,
prettily,0.036192478,1.44,82,80,0.9,0.29,,,,,,,,,,,,,,,
pretty,0.016733014,1.78,6048,4995,69.5,1.85,,,,,,,,,,,,,,,
prevail,0.0107,1.97,450,433,5.2,0.79,,,,,,,,,,,,,,,
prevailed,0.0105,1.98,506,493,5.8,0.83,,,,,,,,,,,,,,,
prevailing,0.010042439,2.00,909,851,10.4,1.06,,,,,,,,,,,,,,,
prevails,0.011767685,1.93,185,180,2.1,0.50,,,,,,,,,,,,,,,
prevalence,0.054212077,1.27,966,468,11.1,1.08,,,,,,,,,,,,,,,
prevalent,0.0112,1.95,511,477,5.9,0.84,,,,,,,,,,,,,,,
prevent,0.007091151,2.15,6470,5522,74.4,1.88,,,,,,,,,,,,,,,
preventable,0.055540358,1.26,81,74,0.9,0.29,,,,,,,,,,,,,,,
preventative,0.026667716,1.57,134,113,1.5,0.40,,,,,,,,,,,,,,,
prevented,0.006448111,2.19,1780,1672,20.5,1.33,,,,,,,,,,,,,,,
preventing,0.008641029,2.06,1174,1088,13.5,1.16,,,,,,,,,,,,,,,
prevention,0.023920795,1.62,1453,997,16.7,1.25,,,,,,,,,,,,,,,
preventive,0.042628184,1.37,411,287,4.7,0.76,,,,,,,,,,,,,,,
prevents,0.011418994,1.94,687,647,7.9,0.95,,,,,,,,,,,,,,,
preview,0.042751512,1.37,310,258,3.6,0.66,,,,,,,,,,,,,,,
previewed,0.136538493,0.86,66,62,0.8,0.25,,,,,,,,,,,,,,,
previews,0.042751512,1.37,74,68,0.9,0.27,,,,,,,,,,,,,,,
previous,0.005189749,2.28,11460,9496,131.7,2.12,,,,,,,,,,,,,,,
previously,0.005651305,2.25,6578,5673,75.6,1.88,,,,,,,,,,,,,,,
prewar,0.054213007,1.27,77,64,0.9,0.28,,,,,,,,,,,,,,,
prey,0.06,1.20,1549,846,17.8,1.27,,,,,,,,,,,,,,,
preyed,0.033367316,1.48,64,63,0.7,0.24,,,,,,,,,,,,,,,
price,0.01,1.85,17668,9223,203.1,2.31,,,,,,,,,,,,,,,
priced,0.0322,1.49,1264,1010,14.5,1.19,,,,,,,,,,,,,,,
priceless,0.02,1.80,210,200,2.4,0.53,,,,,,,,,,,,,,,
prices,0.020118299,1.70,9490,5157,109.1,2.04,,,,,,,,,,,,,,,
pricey,0.031591196,1.50,62,61,0.7,0.23,,,,,,,,,,,,,,,
pricing,0.0444171,1.35,1106,729,12.7,1.14,,,,,,,,,,,,,,,
prick,0.028814154,1.54,208,187,2.4,0.53,,,,,,,,,,,,,,,
pricked,0.0278,1.56,137,136,1.6,0.41,,,,,,,,,,,,,,,
pricking,0.02769085,1.56,74,68,0.9,0.27,,,,,,,,,,,,,,,
prickle,0.066257504,1.18,58,57,0.7,0.22,,,,,,,,,,,,,,,
prickly,0.027132747,1.57,177,153,2.0,0.48,,,,,,,,,,,,,,,
pride,0.011896745,1.92,2691,2328,30.9,1.50,,,,,,,,,,,,,,,
prided,0.020289856,1.69,105,105,1.2,0.34,,,,,,,,,,,,,,,
prides,0.023782038,1.62,102,98,1.2,0.34,,,,,,,,,,,,,,,
priest,0.040743785,1.39,1876,1222,21.6,1.35,,,,,,,,,,,,,,,
priestess,0.11775437,0.93,67,55,0.8,0.25,,,,,,,,,,,,,,,
priesthood,0.0911,1.04,228,174,2.6,0.56,,,,,,,,,,,,,,,
priestly,0.079286171,1.10,122,103,1.4,0.38,,,,,,,,,,,,,,,
priests,0.048728087,1.31,1241,854,14.3,1.18,,,,,,,,,,,,,,,
prim,0.028373501,1.55,109,104,1.3,0.35,,,,,,,,,,,,,,,
primacy,0.0340,1.47,377,281,4.3,0.73,,,,,,,,,,,,,,,
primal,0.088111866,1.05,253,158,2.9,0.59,,,,,,,,,,,,,,,
primaries,0.10,1.00,146,98,1.7,0.43,,,,,,,,,,,,,,,
primarily,0.007617153,2.12,2963,2697,34.1,1.54,,,,,,,,,,,,,,,
primary,0.018514474,1.73,9018,4591,103.7,2.02,,,,,,,,,,,,,,,
primate,0.071375898,1.15,168,123,1.9,0.47,,,,,,,,,,,,,,,
primates,0.142256466,0.85,217,136,2.5,0.54,,,,,,,,,,,,,,,
prime,0.021724503,1.66,11865,6254,136.4,2.14,,,,,,,,,,,,,,,
primed,0.021419605,1.67,151,141,1.7,0.44,,,,,,,,,,,,,,,
primer,0.098885522,1.00,239,136,2.7,0.57,,,,,,,,,,,,,,,
primers,0.278477757,0.56,185,83,2.1,0.50,,,,,,,,,,,,,,,
primeval,0.0482,1.32,148,138,1.7,0.43,,,,,,,,,,,,,,,
priming,0.0267,1.57,134,95,1.5,0.40,,,,,,,,,,,,,,,
primitive,0.0262,1.58,1778,1241,20.4,1.33,,,,,,,,,,,,,,,
primitives,0.046665858,1.33,83,58,1.0,0.29,,,,,,,,,,,,,,,
primly,0.047969912,1.32,69,69,0.8,0.25,,,,,,,,,,,,,,,
primordial,0.05,1.30,120,84,1.4,0.38,,,,,,,,,,,,,,,
primrose,0.025677153,1.59,189,139,2.2,0.50,,,,,,,,,,,,,,,
primroses,0.0813,1.09,81,64,0.9,0.29,,,,,,,,,,,,,,,
prince,0.04,1.38,5274,2635,60.6,1.79,,,,,,,,,,,,,,,
princely,0.04,1.37,141,122,1.6,0.42,,,,,,,,,,,,,,,
princes,0.04,1.38,1250,848,14.4,1.19,,,,,,,,,,,,,,,
princess,0.066431835,1.18,2649,1385,30.4,1.50,,,,,,,,,,,,,,,
princesses,0.063853074,1.19,104,73,1.2,0.34,,,,,,,,,,,,,,,
principal,0.009057004,2.04,4750,3852,54.6,1.75,,,,,,,,,,,,,,,
principalities,0.1241,0.91,52,44,0.6,0.20,,,,,,,,,,,,,,,
principality,0.058922899,1.23,140,114,1.6,0.42,,,,,,,,,,,,,,,
principally,0.01,2.15,908,861,10.4,1.06,,,,,,,,,,,,,,,
principals,0.030416205,1.52,321,243,3.7,0.67,,,,,,,,,,,,,,,
principle,0.0117,1.93,7670,5331,88.2,1.95,,,,,,,,,,,,,,,
principled,0.027733884,1.56,130,124,1.5,0.40,,,,,,,,,,,,,,,
principles,0.013153621,1.88,5484,3966,63.0,1.81,,,,,,,,,,,,,,,
print,0.020641225,1.69,3049,2097,35.0,1.56,,,,,,,,,,,,,,,
printed,0.020648647,1.69,2990,2191,34.4,1.55,,,,,,,,,,,,,,,
printer,0.112480202,0.95,1526,578,17.5,1.27,,,,,,,,,,,,,,,
printers,0.0702,1.15,843,554,9.7,1.03,,,,,,,,,,,,,,,
printing,0.035837912,1.45,1803,1140,20.7,1.34,,,,,,,,,,,,,,,
printout,0.045271989,1.34,86,69,1.0,0.30,,,,,,,,,,,,,,,
prints,0.041099791,1.39,1153,769,13.3,1.15,,,,,,,,,,,,,,,
prior,0.007764075,2.11,4556,3684,52.4,1.73,,,,,,,,,,,,,,,
priorities,0.016154417,1.79,1831,1484,21.0,1.34,,,,,,,,,,,,,,,
priority,0.009772036,2.01,3149,2545,36.2,1.57,,,,,,,,,,,,,,,
priors,0.064868188,1.19,66,54,0.8,0.25,,,,,,,,,,,,,,,
priory,0.060445275,1.22,403,241,4.6,0.75,,,,,,,,,,,,,,,
prise,0.019409542,1.71,114,107,1.3,0.36,,,,,,,,,,,,,,,
prised,0.0311,1.51,93,91,1.1,0.32,,,,,,,,,,,,,,,
prism,0.018093999,1.74,77,59,0.9,0.28,,,,,,,,,,,,,,,
prison,0.045606883,1.34,5911,2900,67.9,1.84,,,,,,,,,,,,,,,
prisoner,0.041133503,1.39,1487,1038,17.1,1.26,,,,,,,,,,,,,,,
prisoners,0.0572,1.24,2960,1552,34.0,1.54,,,,,,,,,,,,,,,
prisons,0.1135,0.94,887,461,10.2,1.05,,,,,,,,,,,,,,,
pristine,0.02,1.78,195,185,2.2,0.51,,,,,,,,,,,,,,,
privacy,0.016059192,1.79,989,822,11.4,1.09,,,,,,,,,,,,,,,
private,0.010724998,1.97,17098,10729,196.5,2.30,,,,,,,,,,,,,,,
privately,0.0100,2.00,1230,1142,14.1,1.18,,,,,,,,,,,,,,,
privatisation,0.046175408,1.34,1254,756,14.4,1.19,,,,,,,,,,,,,,,
privatisations,0.099746617,1.00,76,59,0.9,0.27,,,,,,,,,,,,,,,
privatise,0.053970544,1.27,132,121,1.5,0.40,,,,,,,,,,,,,,,
privatised,0.047001313,1.33,455,348,5.2,0.79,,,,,,,,,,,,,,,
privatising,0.051896219,1.28,93,87,1.1,0.32,,,,,,,,,,,,,,,
privatization,0.067124717,1.17,749,406,8.6,0.98,,,,,,,,,,,,,,,
privatize,0.0859,1.07,50,48,0.6,0.20,,,,,,,,,,,,,,,
privatized,0.051287245,1.29,112,96,1.3,0.36,,,,,,,,,,,,,,,
privilege,0.015466588,1.81,1563,1063,18.0,1.28,,,,,,,,,,,,,,,
privileged,0.012295835,1.91,978,865,11.2,1.09,,,,,,,,,,,,,,,
privileges,0.026169266,1.58,908,637,10.4,1.06,,,,,,,,,,,,,,,
privy,0.0359,1.45,531,408,6.1,0.85,,,,,,,,,,,,,,,
prize,0.024121121,1.62,3159,2155,36.3,1.57,,,,,,,,,,,,,,,
prized,0.012299023,1.91,285,276,3.3,0.63,,,,,,,,,,,,,,,
prizes,0.032521293,1.49,1056,813,12.1,1.12,,,,,,,,,,,,,,,
pro,0.01,1.85,2863,2011,32.9,1.53,,,,,,,,,,,,,,,
proactive,0.04371316,1.36,177,125,2.0,0.48,,,,,,,,,,,,,,,
probabilistic,0.159317558,0.80,108,67,1.2,0.35,,,,,,,,,,,,,,,
probabilities,0.049315759,1.31,359,214,4.1,0.71,,,,,,,,,,,,,,,
probability,0.020753344,1.68,1455,912,16.7,1.25,,,,,,,,,,,,,,,
probable,0.009374133,2.03,1153,1045,13.3,1.15,,,,,,,,,,,,,,,
probably,0.006697201,2.17,20328,16122,233.7,2.37,,,,,,,,,,,,,,,
probate,0.060809994,1.22,161,105,1.9,0.45,,,,,,,,,,,,,,,
probation,0.062243296,1.21,603,359,6.9,0.90,,,,,,,,,,,,,,,
probationary,0.040091548,1.40,65,52,0.7,0.24,,,,,,,,,,,,,,,
probe,0.028694409,1.54,1194,668,13.7,1.17,,,,,,,,,,,,,,,
probed,0.026459671,1.58,207,181,2.4,0.53,,,,,,,,,,,,,,,
probes,0.094921596,1.02,503,206,5.8,0.83,,,,,,,,,,,,,,,
probing,0.017794659,1.75,373,354,4.3,0.72,,,,,,,,,,,,,,,
probity,0.019985814,1.70,56,55,0.6,0.22,,,,,,,,,,,,,,,
problem,0.007479154,2.13,25259,16579,290.3,2.46,,,,,,,,,,,,,,,
problematic,0.021217703,1.67,728,650,8.4,0.97,,,,,,,,,,,,,,,
problematical,0.021658284,1.66,125,121,1.4,0.39,,,,,,,,,,,,,,,
problems,0.007316225,2.14,24737,16380,284.3,2.46,,,,,,,,,,,,,,,
procedural,0.046030646,1.34,709,480,8.1,0.96,,,,,,,,,,,,,,,
procedure,0.017412835,1.76,5344,3357,61.4,1.80,,,,,,,,,,,,,,,
procedures,0.0154,1.81,4905,3457,56.4,1.76,,,,,,,,,,,,,,,
proceed,0.010021211,2.00,1944,1709,22.3,1.37,,,,,,,,,,,,,,,
proceeded,0.011074049,1.96,994,938,11.4,1.09,,,,,,,,,,,,,,,
proceeding,0.0097,2.01,671,617,7.7,0.94,,,,,,,,,,,,,,,
proceedings,0.0317,1.50,4138,2279,47.6,1.69,,,,,,,,,,,,,,,
proceeds,0.012458932,1.90,1445,1195,16.6,1.25,,,,,,,,,,,,,,,
process,0.00911447,2.04,21598,13146,248.3,2.40,,,,,,,,,,,,,,,
processed,0.018762765,1.73,874,732,10.0,1.04,,,,,,,,,,,,,,,
processes,0.019864728,1.70,5302,3502,60.9,1.79,,,,,,,,,,,,,,,
processing,0.033115137,1.48,3909,2219,44.9,1.66,,,,,,,,,,,,,,,
procession,0.028743764,1.54,670,496,7.7,0.94,,,,,,,,,,,,,,,
processions,0.05,1.33,139,104,1.6,0.41,,,,,,,,,,,,,,,
processor,0.08,1.12,1763,960,20.3,1.33,,,,,,,,,,,,,,,
processors,0.09512041,1.02,786,513,9.0,1.00,,,,,,,,,,,,,,,
proclaim,0.0238,1.62,206,195,2.4,0.53,,,,,,,,,,,,,,,
proclaimed,0.015594958,1.81,780,725,9.0,1.00,,,,,,,,,,,,,,,
proclaiming,0.0123,1.91,217,210,2.5,0.54,,,,,,,,,,,,,,,
proclaims,0.02,1.74,118,118,1.4,0.37,,,,,,,,,,,,,,,
proclamation,0.0278,1.56,206,166,2.4,0.53,,,,,,,,,,,,,,,
proclamations,0.031617993,1.50,57,45,0.7,0.22,,,,,,,,,,,,,,,
procreation,0.075988153,1.12,66,60,0.8,0.25,,,,,,,,,,,,,,,
proctor,0.052016476,1.28,191,136,2.2,0.50,,,,,,,,,,,,,,,
proctors,0.1032,0.99,62,40,0.7,0.23,,,,,,,,,,,,,,,
procurator,0.07,1.15,98,82,1.1,0.33,,,,,,,,,,,,,,,
procure,0.03964496,1.40,188,157,2.2,0.50,,,,,,,,,,,,,,,
procured,0.03497037,1.46,122,109,1.4,0.38,,,,,,,,,,,,,,,
procurement,0.045059122,1.35,285,228,3.3,0.63,,,,,,,,,,,,,,,
procuring,0.04,1.42,114,92,1.3,0.36,,,,,,,,,,,,,,,
prod,0.013461387,1.87,105,103,1.2,0.34,,,,,,,,,,,,,,,
prodded,0.03,1.49,166,162,1.9,0.46,,,,,,,,,,,,,,,
prodding,0.021366201,1.67,86,86,1.0,0.30,,,,,,,,,,,,,,,
prodigal,0.034439723,1.46,93,88,1.1,0.32,,,,,,,,,,,,,,,
prodigious,0.0130781,1.88,164,163,1.9,0.46,,,,,,,,,,,,,,,
prodigy,0.031847574,1.50,109,96,1.3,0.35,,,,,,,,,,,,,,,
produce,0.01,2.14,10793,8468,124.1,2.10,,,,,,,,,,,,,,,
produced,0.006613122,2.18,12532,9769,144.0,2.16,,,,,,,,,,,,,,,
producer,0.032004483,1.49,1783,1288,20.5,1.33,,,,,,,,,,,,,,,
producers,0.029260135,1.53,1891,1335,21.7,1.36,,,,,,,,,,,,,,,
produces,0.010004144,2.00,2393,2092,27.5,1.45,,,,,,,,,,,,,,,
producing,0.008222904,2.08,4069,3593,46.8,1.68,,,,,,,,,,,,,,,
product,0.02,1.74,10812,5963,124.3,2.10,,,,,,,,,,,,,,,
production,0.016800157,1.77,15196,7994,174.7,2.24,,,,,,,,,,,,,,,
productions,0.059540976,1.23,588,453,6.8,0.89,,,,,,,,,,,,,,,
productive,0.017321575,1.76,1509,1253,17.3,1.26,,,,,,,,,,,,,,,
productively,0.0255348,1.59,61,56,0.7,0.23,,,,,,,,,,,,,,,
productivity,0.0343,1.47,1845,1161,21.2,1.35,,,,,,,,,,,,,,,
products,0.0209,1.68,10342,5652,118.9,2.08,,,,,,,,,,,,,,,
prof,0.04,1.45,471,276,5.4,0.81,,,,,,,,,,,,,,,
profane,0.037414979,1.43,85,76,1.0,0.30,,,,,,,,,,,,,,,
profess,0.018002358,1.74,98,97,1.1,0.33,,,,,,,,,,,,,,,
professed,0.013854191,1.86,190,187,2.2,0.50,,,,,,,,,,,,,,,
profession,0.028674093,1.54,2855,1897,32.8,1.53,,,,,,,,,,,,,,,
professional,0.013741585,1.86,10712,7026,123.1,2.09,,,,,,,,,,,,,,,
professionalism,0.019596084,1.71,486,407,5.6,0.82,,,,,,,,,,,,,,,
professionally,0.011927475,1.92,496,477,5.7,0.83,,,,,,,,,,,,,,,
professionals,0.020847605,1.68,2274,1697,26.1,1.43,,,,,,,,,,,,,,,
professions,0.033381069,1.48,936,699,10.8,1.07,,,,,,,,,,,,,,,
professor,0.025409222,1.60,4615,2855,53.0,1.73,,,,,,,,,,,,,,,
professors,0.04,1.45,339,289,3.9,0.69,,,,,,,,,,,,,,,
professorship,0.108181787,0.97,65,46,0.7,0.24,,,,,,,,,,,,,,,
proffered,0.015777074,1.80,162,161,1.9,0.46,,,,,,,,,,,,,,,
proficiency,0.035670799,1.45,168,143,1.9,0.47,,,,,,,,,,,,,,,
proficient,0.017236469,1.76,120,116,1.4,0.38,,,,,,,,,,,,,,,
profile,0.009353543,2.03,2330,1903,26.8,1.44,,,,,,,,,,,,,,,
profiles,0.018890819,1.72,608,443,7.0,0.90,,,,,,,,,,,,,,,
profiling,0.043124936,1.37,63,46,0.7,0.24,,,,,,,,,,,,,,,
profit,0.024241653,1.62,5987,3302,68.8,1.84,,,,,,,,,,,,,,,
profitability,0.042442014,1.37,834,637,9.6,1.02,,,,,,,,,,,,,,,
profitable,0.019182057,1.72,1295,1141,14.9,1.20,,,,,,,,,,,,,,,
profitably,0.014837,1.83,186,182,2.1,0.50,,,,,,,,,,,,,,,
profited,0.018501188,1.73,99,98,1.1,0.33,,,,,,,,,,,,,,,
profiting,0.015643279,1.81,58,56,0.7,0.22,,,,,,,,,,,,,,,
profits,0.03333638,1.48,5686,2915,65.4,1.82,,,,,,,,,,,,,,,
profligate,0.015656785,1.81,72,69,0.8,0.26,,,,,,,,,,,,,,,
profound,0.012053012,1.92,1360,1285,15.6,1.22,,,,,,,,,,,,,,,
profoundly,0.013884295,1.86,589,562,6.8,0.89,,,,,,,,,,,,,,,
profuse,0.04891082,1.31,56,50,0.6,0.22,,,,,,,,,,,,,,,
profusely,0.021622726,1.67,85,83,1.0,0.30,,,,,,,,,,,,,,,
profusion,0.02,1.66,163,159,1.9,0.46,,,,,,,,,,,,,,,
progeny,0.031881856,1.50,120,104,1.4,0.38,,,,,,,,,,,,,,,
prognosis,0.053567343,1.27,244,189,2.8,0.58,,,,,,,,,,,,,,,
prognostic,0.239548117,0.62,75,46,0.9,0.27,,,,,,,,,,,,,,,
program,0.078032605,1.11,3969,1307,45.6,1.67,,,,,,,,,,,,,,,
programmable,0.0841,1.08,89,69,1.0,0.31,,,,,,,,,,,,,,,
programme,0.011302625,1.95,16800,9790,193.1,2.29,,,,,,,,,,,,,,,
programmed,0.023615122,1.63,514,431,5.9,0.84,,,,,,,,,,,,,,,
programmer,0.079992291,1.10,300,182,3.4,0.65,,,,,,,,,,,,,,,
programmers,0.085982299,1.07,271,197,3.1,0.61,,,,,,,,,,,,,,,
programmes,0.020400429,1.69,6165,3818,70.9,1.86,,,,,,,,,,,,,,,
programming,0.057699708,1.24,1339,863,15.4,1.21,,,,,,,,,,,,,,,
programs,0.09,1.03,1756,884,20.2,1.33,,,,,,,,,,,,,,,
progress,0.007710374,2.11,7745,6110,89.0,1.95,,,,,,,,,,,,,,,
progressed,0.0095,2.02,696,679,8.0,0.95,,,,,,,,,,,,,,,
progresses,0.013307861,1.88,257,250,3.0,0.60,,,,,,,,,,,,,,,
progressing,0.0106,1.98,287,279,3.3,0.63,,,,,,,,,,,,,,,
progression,0.020659163,1.68,705,573,8.1,0.96,,,,,,,,,,,,,,,
progressive,0.01210015,1.92,1730,1409,19.9,1.32,,,,,,,,,,,,,,,
progressively,0.010377815,1.98,738,680,8.5,0.98,,,,,,,,,,,,,,,
prohibit,0.026562781,1.58,217,204,2.5,0.54,,,,,,,,,,,,,,,
prohibited,0.016561131,1.78,624,525,7.2,0.91,,,,,,,,,,,,,,,
prohibiting,0.030115233,1.52,202,178,2.3,0.52,,,,,,,,,,,,,,,
prohibition,0.026793091,1.57,584,427,6.7,0.89,,,,,,,,,,,,,,,
prohibitions,0.056518214,1.25,156,127,1.8,0.45,,,,,,,,,,,,,,,
prohibitive,0.010331882,1.99,131,129,1.5,0.40,,,,,,,,,,,,,,,
prohibitively,0.019844631,1.70,64,63,0.7,0.24,,,,,,,,,,,,,,,
prohibits,0.03979984,1.40,132,122,1.5,0.40,,,,,,,,,,,,,,,
project,0.020432004,1.69,14097,6692,162.0,2.21,,,,,,,,,,,,,,,
projected,0.012279092,1.91,1072,938,12.3,1.12,,,,,,,,,,,,,,,
projecting,0.0196,1.71,287,270,3.3,0.63,,,,,,,,,,,,,,,
projection,0.01936373,1.71,575,415,6.6,0.88,,,,,,,,,,,,,,,
projections,0.018419261,1.73,418,336,4.8,0.76,,,,,,,,,,,,,,,
projector,0.06,1.22,165,115,1.9,0.46,,,,,,,,,,,,,,,
projectors,0.08,1.08,55,44,0.6,0.21,,,,,,,,,,,,,,,
projects,0.020457835,1.69,5557,3635,63.9,1.81,,,,,,,,,,,,,,,
proletarian,0.1202,0.92,191,149,2.2,0.50,,,,,,,,,,,,,,,
proletariat,0.163695683,0.79,409,248,4.7,0.76,,,,,,,,,,,,,,,
proliferate,0.0195,1.71,97,90,1.1,0.33,,,,,,,,,,,,,,,
proliferated,0.018446683,1.73,71,70,0.8,0.26,,,,,,,,,,,,,,,
proliferating,0.037493999,1.43,77,67,0.9,0.28,,,,,,,,,,,,,,,
proliferation,0.031188622,1.51,867,546,10.0,1.04,,,,,,,,,,,,,,,
proliferative,0.1786,0.75,131,65,1.5,0.40,,,,,,,,,,,,,,,
prolific,0.018215924,1.74,392,371,4.5,0.74,,,,,,,,,,,,,,,
prologue,0.049402243,1.31,175,116,2.0,0.48,,,,,,,,,,,,,,,
prolong,0.009801458,2.01,229,222,2.6,0.56,,,,,,,,,,,,,,,
prolongation,0.031799919,1.50,66,46,0.8,0.25,,,,,,,,,,,,,,,
prolonged,0.010074511,2.00,1137,1021,13.1,1.15,,,,,,,,,,,,,,,
prolonging,0.0152,1.82,94,93,1.1,0.32,,,,,,,,,,,,,,,
prom,0.049583318,1.30,79,,0.9,0.28,,,,,,,,,,,,,,,
promenade,0.059312449,1.23,415,255,4.8,0.76,,,,,,,,,,,,,,,
prominence,0.0111,1.96,594,538,6.8,0.89,,,,,,,,,,,,,,,
prominent,0.008593885,2.07,2233,2018,25.7,1.43,,,,,,,,,,,,,,,
prominently,0.008141965,2.09,316,303,3.6,0.67,,,,,,,,,,,,,,,
promiscuity,0.068061829,1.17,98,88,1.1,0.33,,,,,,,,,,,,,,,
promiscuous,0.038948276,1.41,112,99,1.3,0.36,,,,,,,,,,,,,,,
promise,0.01075439,1.97,3604,2912,41.4,1.63,,,,,,,,,,,,,,,
promised,0.009714593,2.01,3960,3568,45.5,1.67,,,,,,,,,,,,,,,
promises,0.009974444,2.00,1567,1395,18.0,1.28,,,,,,,,,,,,,,,
promising,0.01,2.11,1486,1413,17.1,1.26,,,,,,,,,,,,,,,
promissory,0.117849914,0.93,63,48,0.7,0.24,,,,,,,,,,,,,,,
promo,0.180891773,0.74,51,45,0.6,0.20,,,,,,,,,,,,,,,
promontory,0.06255352,1.20,78,67,0.9,0.28,,,,,,,,,,,,,,,
promote,0.009842747,2.01,2998,2607,34.5,1.55,,,,,,,,,,,,,,,
promoted,0.0097,2.01,1532,1416,17.6,1.27,,,,,,,,,,,,,,,
promoter,0.079378319,1.10,834,321,9.6,1.02,,,,,,,,,,,,,,,
promoters,0.035719389,1.45,473,275,5.4,0.81,,,,,,,,,,,,,,,
promotes,0.012249725,1.91,339,318,3.9,0.69,,,,,,,,,,,,,,,
promoting,0.010590226,1.98,1483,1376,17.0,1.26,,,,,,,,,,,,,,,
promotion,0.016474782,1.78,3201,2407,36.8,1.58,,,,,,,,,,,,,,,
promotional,0.0341,1.47,503,421,5.8,0.83,,,,,,,,,,,,,,,
promotions,0.03120764,1.51,401,316,4.6,0.75,,,,,,,,,,,,,,,
prompt,0.0123,1.91,785,656,9.0,1.00,,,,,,,,,,,,,,,
prompted,0.01,2.11,1570,1487,18.0,1.28,,,,,,,,,,,,,,,
prompting,0.008544931,2.07,328,303,3.8,0.68,,,,,,,,,,,,,,,
