WORD,OFREQ,ARC,NCOUNT,INVERSENCOUNT
RECESS,2.124165773,0.431324542,0,1
RECESSED,1.207441926,0.466859102,0,1
RECESSES,0.557125032,0.329520404,0,1
RECESSION,5.164042473,0.562406778,11,0.083333336
RECESSIONS,0.391000479,0.352039874,0,1
RECESSIVE,1.915497184,0.486387193,0,1
RECHARGE,1.281387568,0.434489906,0,1
RECHARGED,0.54598254,0.348266929,0,1
RECHARGING,0.455829591,0.360246927,0,1
RECHARTERING,0.027349776,0.225113958,0,1
RECHECK,0.029375684,0.200446889,0,1
RECHERCHE,0.889374137,0.26970306,0,1
RECIDIVISM,0.295782745,0.304317296,0,1
RECIDIVIST,0.046595912,0.17086941,0,1
RECIDIVISTS,0.022285001,0.228520468,0,1
RECIPE,4.708213329,0.54718101,0,1
RECIPES,4.530946255,0.562246561,4,0.200000003
RECIPIENT,19.85289764,0.596827447,2983,0.000335121
RECIPIENTS,6.971153736,0.563239336,673,0.00148368
RECIPROCAL,2.89603734,0.541947842,0,1
RECIPROCALLY,0.179292962,0.219611406,0,1
RECIPROCATE,0.397078216,0.286693335,0,1
RECIPROCATED,0.560163915,0.295561224,0,1
RECIPROCATING,0.99269551,0.460736513,0,1
RECIPROCITY,1.324944615,0.434665591,0,1
RECITAL,2.990242004,0.526819289,0,1
RECITALS,2.454389095,0.538638711,0,1
RECITATION,1.647064209,0.450601578,0,1
RECITATIONS,0.373780251,0.311469674,0,1
RECITATIVE,0.467985034,0.32641241,0,1
RECITE,1.904354692,0.442346573,0,1
RECITED,2.842350721,0.491019905,0,1
RECITES,0.762754858,0.342808902,0,1
RECITING,1.719996929,0.444992781,0,1
RECKLESS,2.785625219,0.510322213,0,1
RECKLESSLY,0.522684574,0.308260232,0,1
RECKLESSNESS,0.42746684,0.297937036,0,1
RECKON,0.354534119,0.256955117,0,1
RECKONED,1.706828594,0.39583683,0,1
RECKONING,1.649090171,0.406630069,0,1
RECKONINGS,0.070906825,0.169071689,0,1
RECKONS,0.134722963,0.185939223,0,1
RECLAIM,3.326543093,0.515430033,0,1
RECLAIMED,4.064986706,0.53197372,0,1
RECLAIMING,1.191234589,0.384971112,0,1
RECLAMATION,3.119900227,0.514886022,0,1
RECLASSIFICATION,0.461907297,0.285959274,0,1
RECLASSIFIED,3.207014322,0.431826293,0,1
RECLINE,0.167137519,0.257837176,0,1
RECLINED,0.086101145,0.236481369,0,1
RECLINES,0.050647732,0.183805466,0,1
RECLINING,0.834674597,0.360160291,0,1
RECLUSE,0.959268034,0.342216879,0,1
RECOGNITION,51.69715118,0.662962854,7384,0.00013541
RECOGNIZABLE,5.598600388,0.560308993,389,0.002564103
RECOGNIZABLY,0.251212746,0.243852347,0,1
RECOGNIZANCE,0.112437963,0.211381823,0,1
RECOGNIZE,18.2676239,0.622185349,4688,0.000213265
RECOGNIZED,70.42465973,0.669355512,7657,0.000130582
RECOGNIZES,8.142128944,0.587828338,2372,0.000421407
RECOGNIZING,6.566984653,0.585868955,2248,0.000444642
RECOIL,2.990242004,0.542598844,0,1
RECOILED,0.112437963,0.185922429,0,1
RECOILING,0.135735914,0.290550798,0,1
RECOILS,0.148904324,0.226523742,0,1
RECOLLECT,0.327184349,0.251583636,0,1
RECOLLECTED,0.226901829,0.224199876,0,1
RECOLLECTING,0.061790232,0.170867965,0,1
RECOLLECTION,1.451563954,0.415309936,0,1
RECOLLECTIONS,1.503224611,0.435144544,0,1
RECOMMENCE,0.170176372,0.236597911,0,1
RECOMMEND,4.913842678,0.561487138,437,0.002283105
RECOMMENDATION,9.618003845,0.58238101,2064,0.000484261
RECOMMENDATIONS,11.14351368,0.592939079,2569,0.000389105
RECOMMENDED,27.84207153,0.649494171,6510,0.000153586
RECOMMENDING,1.974248528,0.485519707,0,1
RECOMMENDS,3.236390114,0.552971184,8,0.111111112
RECOMPENSE,0.412272543,0.286056966,0,1
RECONCILE,4.126777172,0.55379647,2,0.333333343
RECONCILED,3.453162432,0.536849499,0,1
RECONCILES,0.441648215,0.308317959,0,1
RECONCILIATION,7.051177025,0.565406561,724,0.00137931
RECONCILIATIONS,0.083062276,0.160239309,0,1
RECONCILING,0.805298924,0.36775586,0,1
RECONDITE,0.054699551,0.174029857,0,1
RECONDITION,0.040518187,0.179074585,0,1
RECONDITIONED,0.253238648,0.280726135,0,1
RECONDITIONING,0.184357747,0.260418236,0,1
RECONNAISSANCE,16.07457733,0.576043785,985,0.001014199
RECONNOITRE,0.144852519,0.240203753,0,1
RECONNOITRED,0.056725457,0.195691854,0,1
RECONNOITRING,0.045582958,0.196535379,0,1
RECONSIDER,1.554885387,0.435823083,0,1
RECONSIDERATION,0.467985034,0.312130451,0,1
RECONSIDERED,0.83771348,0.369036168,0,1
RECONSIDERING,0.219811156,0.240717605,0,1
RECONSTITUTE,0.318067759,0.247510299,0,1
RECONSTITUTED,2.415896893,0.457950056,0,1
RECONSTRUCT,2.484777689,0.47206223,0,1
RECONSTRUCTED,7.799750805,0.568170786,775,0.00128866
RECONSTRUCTING,1.006876945,0.389340401,0,1
RECONSTRUCTION,18.67584419,0.617404163,4705,0.000212495
RECONSTRUCTIONS,1.303672552,0.415000141,0,1
RECONSTRUCTS,0.257290483,0.233471408,0,1
RECONTAMINATION,0.010129547,0.273391724,0,1
RECONVENED,0.559150934,0.300370514,0,1
RECONVENES,0.031401593,0.190087289,0,1
RECONVERTING,0.024310911,0.203822732,0,1
RECOPIED,0.054699551,0.175040931,0,1
RECORD,276.3026123,0.678318977,8384,0.000119261
RECORDED,202.3022308,0.671870947,7719,0.000129534
RECORDER,6.435300827,0.557391763,29,0.033333335
RECORDERS,2.628617287,0.511357427,0,1
RECORDING,106.9568634,0.664172113,7655,0.000130617
RECORDINGS,47.37183762,0.633474469,5764,0.000173461
RECORDS,225.108902,0.676706553,8427,0.000118652
RECOUNT,2.208240986,0.462817669,0,1
RECOUNTED,3.228286505,0.543792069,0,1
RECOUNTING,1.309750319,0.421098292,0,1
RECOUNTS,3.914056778,0.554230571,5,0.166666672
RECOUP,0.641200304,0.337981999,0,1
RECOUPED,0.217785239,0.244893119,0,1
RECOURSE,1.377618313,0.431414664,0,1
RECOVER,15.15785313,0.611431956,4098,0.000243962
RECOVERABLE,0.745534599,0.339371651,0,1
RECOVERED,27.90183449,0.632915735,5550,0.000180148
RECOVERIES,0.99269551,0.358086556,0,1
RECOVERING,7.712636471,0.578952074,1709,0.000584795
RECOVERS,2.462492704,0.529135764,0,1
RECOVERY,25.37552643,0.639975131,6111,0.000163613
RECREATE,3.281972885,0.538641274,0,1
RECREATED,3.747932196,0.533167303,0,1
RECREATES,0.569280505,0.317810953,0,1
RECREATING,1.265180349,0.404189885,0,1
RECREATION,23.26250267,0.612437546,4051,0.000246792
RECREATIONAL,15.67344666,0.596699536,2883,0.000346741
RECREATIONS,0.720210731,0.34503296,0,1
RECRIMINATE,0.003038864,0.17813839,0,1
RECRIMINATION,0.082049325,0.17573598,0,1
RECRIMINATIONS,0.165111601,0.220644772,0,1
RECRIMINATORY,0.004051819,0.352461636,0,1
RECRUDESCENCE,0.026336821,0.221778974,0,1
RECRUIT,8.942363739,0.579954267,2093,0.000477555
RECRUITED,20.211483,0.622488201,4611,0.000216826
RECRUITER,0.675640762,0.340305388,0,1
RECRUITING,8.628347397,0.582278073,2296,0.00043535
RECRUITMENT,7.136265278,0.58116132,1912,0.000522739
RECRUITS,7.29226017,0.573953152,1458,0.000685401
RECTAL,0.551047325,0.376042306,0,1
RECTANGLE,1.896251082,0.504999042,0,1
RECTANGLES,0.765793681,0.426480472,0,1
RECTANGULAR,8.989972115,0.574999273,485,0.002057613
RECTIFICATION,0.53686595,0.332862586,0,1
RECTIFIED,0.982565999,0.33959794,0,1
RECTIFIER,0.711094141,0.427281052,0,1
RECTIFY,0.911659181,0.357608229,0,1
RECTIFYING,0.250199795,0.245288372,0,1
RECTILINEAR,0.415311396,0.346823841,0,1
RECTITUDE,0.16409865,0.242549643,0,1
RECTOR,11.1333847,0.570346117,242,0.004115226
RECTORIES,0.087114096,0.223651677,0,1
RECTORS,0.633096635,0.342376024,0,1
RECTORY,2.606332302,0.492148519,0,1
RECTUM,0.850881875,0.400291532,0,1
RECUMBENT,0.524710476,0.300709218,0,1
RECUPERATE,0.864050269,0.341709912,0,1
RECUPERATING,0.784026861,0.337015867,0,1
RECUPERATION,0.572319388,0.308993459,0,1
RECUPERATIVE,0.083062276,0.167916507,0,1
RECUR,0.65538162,0.333021611,0,1
RECURRED,0.321106613,0.238864928,0,1
RECURRENCE,1.927652717,0.474507153,0,1
RECURRENCES,0.174228191,0.292422682,0,1
RECURRENT,2.578982592,0.509135127,0,1
RECURRENTLY,0.065842047,0.162768722,0,1
RECURRING,14.57742977,0.605373442,3541,0.000282326
RECURS,0.323132515,0.253077894,0,1
RECURSIVE,1.949937701,0.558962584,3,0.25
RECUSANT,0.199552059,0.225591302,0,1
RECYCLE,0.945086658,0.401036769,0,1
RECYCLED,4.026494503,0.558058918,3,0.25
RECYCLING,5.623924255,0.563381493,284,0.003508772
RED,217.8227234,0.684817672,8842,0.000113084
REDACTIONS,0.108386144,0.214716077,0,1
REDBIRDS,0.396065265,0.357971042,0,1
REDBREAST,0.067867957,0.181387186,0,1
REDBRICK,0.578397095,0.369742095,0,1
REDCOAT,0.114463873,0.17133075,0,1
REDCOATS,0.203603879,0.24382548,0,1
REDCURRANTS,0.015194319,0.315740794,0,1
REDD,0.993708491,0.403241515,0,1
REDDEN,0.283627301,0.261752933,0,1
REDDENED,0.092178874,0.193212658,0,1
REDDENING,0.1408007,0.256136924,0,1
REDDER,0.166124552,0.268326759,0,1
REDDING,2.253823996,0.476217538,0,1
REDDISH,3.974833965,0.563866735,4,0.200000003
REDECORATE,0.091165915,0.212585911,0,1
REDECORATED,0.486218214,0.33923775,0,1
REDECORATING,0.086101145,0.191145226,0,1
REDECORATION,0.19144842,0.2650204,0,1
REDEDICATE,0.063816145,0.181062087,0,1
REDEEM,1.503224611,0.4278014,0,1
REDEEMABLE,0.293756843,0.294513553,0,1
REDEEMED,1.522470832,0.406829089,0,1
REDEEMER,1.350268483,0.415586889,0,1
REDEEMING,0.601695061,0.325071633,0,1
REDEEMS,0.188409567,0.220227554,0,1
REDEFINED,1.840538502,0.434830964,0,1
REDEFINITION,0.365676612,0.287064195,0,1
REDEMPTION,4.304044247,0.554353714,10,0.090909094
REDEMPTIVE,0.252225697,0.273658186,0,1
REDEPLOY,0.240070254,0.302176386,0,1
REDEPLOYED,1.067654133,0.431904614,0,1
REDEPLOYMENT,0.492295951,0.343485326,0,1
REDEVELOPMENT,8.890703201,0.568748176,336,0.002967359
REDHEAD,0.705016434,0.347761869,0,1
REDHEADED,0.539904833,0.310875654,0,1
REDHEADS,0.114463873,0.173241779,0,1
REDIFFUSION,0.343391627,0.29736197,0,1
REDIRECT,1.107159376,0.388812006,0,1
REDIRECTED,1.457641721,0.408890903,0,1
REDIRECTING,0.412272543,0.298676759,0,1
REDISCOVER,0.451777756,0.297326565,0,1
REDISCOVERING,0.362637758,0.270836353,0,1
REDISCOVERS,0.112437963,0.18435362,0,1
REDISTRIBUTE,0.485205263,0.323842704,0,1
REDISTRIBUTED,1.745320797,0.350249588,0,1
REDISTRIBUTES,0.073945686,0.176744729,0,1
REDISTRIBUTING,0.20461683,0.247557014,0,1
REDISTRIBUTION,3.334646702,0.482977867,0,1
REDISTRICTING,1.581222177,0.443576485,0,1
REDMAN,1.532600403,0.462320834,0,1
REDMOND,2.359171391,0.489048719,0,1
REDNECK,0.643226206,0.341168433,0,1
REDNESS,0.480140507,0.389395446,0,1
REDO,0.401130021,0.282591999,0,1
REDOLENT,0.137761831,0.18608509,0,1
REDONE,0.94711256,0.361811131,0,1
REDOUBLE,0.117502734,0.189770281,0,1
REDOUBLED,0.20056501,0.205321446,0,1
REDOUBLING,0.068880916,0.161486953,0,1
REDOUBT,1.288478255,0.429500878,0,1
REDOUBTABLE,0.169163421,0.19833675,0,1
REDOUBTS,0.380870938,0.368071169,0,1
REDRESS,1.399903297,0.432177722,0,1
REDRESSED,0.161059782,0.1917734,0,1
REDRESSING,0.096230693,0.199606627,0,1
REDS,11.14959145,0.567835808,221,0.004504505
REDSKIN,0.176254109,0.282695383,0,1
REDSKINS,7.35708952,0.581497073,27,0.035714287
REDUCE,43.07792282,0.647270679,5542,0.000180408
REDUCED,63.33802795,0.665389955,7098,0.000140865
REDUCER,0.139787734,0.217568845,0,1
REDUCES,9.971525192,0.598222971,2078,0.000481
REDUCIBLE,0.436583459,0.41327551,0,1
REDUCING,21.85956001,0.631992757,4671,0.000214041
REDUCTION,24.69988632,0.631631613,4723,0.000211685
REDUCTIONS,3.502797127,0.560963333,39,0.025
REDUNDANCIES,0.369728446,0.297317654,0,1
REDUNDANCY,1.90334177,0.528538048,0,1
REDUNDANT,3.989015341,0.556981981,117,0.008474576
REDUPLICATE,0.011142501,0.283429056,0,1
REDWING,0.18233183,0.206503853,0,1
REDWOOD,3.117874384,0.521843731,0,1
REDWOODS,0.722236633,0.333222747,0,1
REECE,1.027135968,0.413381517,0,1
REED,20.8081131,0.637742698,6170,0.000162048
REEDER,0.405181855,0.303618222,0,1
REEDS,2.085673571,0.466540694,0,1
REEDUCATE,0.046595912,0.164245963,0,1
REEDUCATION,0.583461881,0.319699526,0,1
REEDY,0.580422997,0.302670896,0,1
REEF,9.97051239,0.568192065,656,0.00152207
REEFER,0.358585924,0.245944217,0,1
REEFERS,0.069893867,0.185755447,0,1
REEFS,4.175398827,0.564135492,8,0.111111112
REEK,0.121554554,0.158711046,0,1
REEKED,0.027349776,0.20608528,0,1
REEKING,0.053686596,0.169859886,0,1
REEKS,0.101295464,0.15459457,0,1
REEL,4.129816055,0.565287113,1,0.5
REELECTED,23.33442307,0.582301915,101,0.009803922
REELECTION,18.72953033,0.574992716,312,0.003194888
REELED,0.29173094,0.25744316,0,1
REELING,0.718184829,0.333449721,0,1
REELS,1.59337759,0.443431586,0,1
REEMERGED,1.388760805,0.397830307,0,1
REENACT,0.359598905,0.260279238,0,1
REENTERED,2.844376564,0.488679528,0,1
REESE,3.418721914,0.562787235,139,0.007142857
REESTABLISH,2.884894848,0.515790939,0,1
REEVALUATION,0.647278011,0.330764741,0,1
REEVE,3.045954466,0.509015381,0,1
REEVES,5.156951904,0.575289726,896,0.001114827
REEXAMINATION,0.482166409,0.299647748,0,1
REEXAMINE,0.404168904,0.303451121,0,1
REF,2.702563047,0.488878489,0,1
REF.,0.258303434,0.213650882,0,1
REFACE,0.004051819,0.411807537,0,1
REFASHION,0.038492277,0.178934067,0,1
REFECTORIES,0.036466368,0.205103397,0,1
REFECTORY,0.809350729,0.394783974,0,1
REFER,45.08357239,0.656353474,6530,0.000153116
REFEREE,12.158494,0.57093513,893,0.001118568
REFEREEING,0.798208237,0.372135431,0,1
REFEREES,2.607345104,0.503617406,0,1
REFERENCE,69.98300934,0.676509142,8315,0.00012025
REFERENCES,59.77546692,0.675233543,8143,0.00012279
REFERENDA,0.389987528,0.401569933,0,1
REFERENDUM,14.08614731,0.576601088,423,0.002358491
REFERENT,0.476088673,0.337313116,0,1
REFERENTIAL,0.392013431,0.34362483,0,1
REFERRAL,1.689608335,0.479290515,0,1
REFERRALS,0.651329815,0.398910522,0,1
REFERRED,120.7188644,0.68169266,7978,0.000125329
REFERRING,22.99913406,0.643382609,6202,0.000161212
REFERS,65.05397034,0.669909418,7317,0.000136649
REFILL,0.543956637,0.321375251,0,1
REFILLED,0.408220708,0.3042548,0,1
REFILLING,0.241083205,0.271315187,0,1
REFILLS,0.194487289,0.253353417,0,1
REFINANCE,0.270458877,0.341623902,0,1
REFINE,1.599455357,0.463830858,0,1
REFINED,7.608302116,0.586202025,2148,0.000465333
REFINEMENT,2.471609354,0.515711129,0,1
REFINEMENTS,0.948125541,0.39156884,0,1
REFINER,0.163085699,0.222762525,0,1
REFINERIES,1.858771801,0.490312904,0,1
REFINERS,0.171189338,0.250899434,0,1
REFINERY,4.976645947,0.562959433,2,0.333333343
REFINES,0.179292962,0.220979571,0,1
REFINING,3.196884871,0.544448972,0,1
REFIT,3.207014322,0.51785934,0,1
REFITTED,1.835473776,0.476655871,0,1
REFITTING,0.763767779,0.446446717,0,1
REFLATE,0.005064773,0.368925244,0,1
REFLATING,0.002025909,0.386536658,0,1
REFLATION,0.010129547,0.289242029,0,1
REFLECT,21.82309532,0.633120835,5317,0.000188041
REFLECTANCE,0.431518674,0.387406588,0,1
REFLECTED,19.12255669,0.631661117,5307,0.000188395
REFLECTING,11.17795467,0.612665355,4063,0.000246063
REFLECTION,9.870229721,0.596037924,2784,0.000359066
REFLECTIONS,4.670733929,0.556260824,214,0.004651163
REFLECTIVE,3.560535431,0.554515362,19,0.050000001
REFLECTIVELY,0.019246139,0.229046881,0,1
REFLECTOR,1.794955611,0.473697037,0,1
REFLECTORS,0.747560501,0.415965438,0,1
REFLECTS,13.23931694,0.614748001,4140,0.000241488
REFLEX,3.420747757,0.513282597,0,1
REFLEXES,1.646051288,0.442029268,0,1
REFLEXIVE,1.039291501,0.415273041,0,1
REFLUX,0.683744371,0.393225104,0,1
REFOCUSING,0.194487289,0.233600095,0,1
REFOLDED,0.01316841,0.234737545,0,1
REFOREST,0.039505232,0.193361625,0,1
REFORESTATION,0.686783254,0.392885268,0,1
REFORM,48.96825409,0.641716897,6026,0.00016592
REFORMATION,9.708157539,0.569175839,816,0.00122399
REFORMATIONS,0.119528644,0.204124033,0,1
REFORMATORY,0.629044831,0.32138586,0,1
REFORMED,19.43657303,0.606572747,3941,0.000253678
REFORMER,3.504822969,0.512221515,0,1
REFORMERS,3.027721405,0.54503727,0,1
REFORMING,3.033799171,0.543477774,0,1
REFORMISM,0.193474337,0.285899192,0,1
REFORMS,20.78988075,0.609589696,3591,0.000278396
REFORMULATED,0.450764805,0.302143097,0,1
REFRACT,0.109399103,0.276693523,0,1
REFRACTED,0.30996412,0.317648768,0,1
REFRACTION,1.385721922,0.483565897,0,1
REFRACTIONS,0.051660687,0.175853401,0,1
REFRACTIVE,1.820279479,0.498918951,0,1
REFRACTORY,1.151729465,0.438763469,0,1
REFRAIN,3.567626238,0.528951168,0,1
REFRAINED,0.87417984,0.357935458,0,1
REFRAINING,0.283627301,0.264973789,0,1
REFRAINS,0.431518674,0.297066599,0,1
REFRESH,1.198325276,0.411708623,0,1
REFRESHED,0.599669158,0.328960299,0,1
REFRESHER,1.288478255,0.456460863,0,1
REFRESHES,0.101295464,0.198211432,0,1
REFRESHING,1.253024817,0.408251524,0,1
REFRESHINGLY,0.188409567,0.242722005,0,1
REFRESHMENT,0.767819583,0.369522899,0,1
REFRESHMENTS,0.805298924,0.39217329,0,1
REFRIGERANT,0.516606867,0.365998268,0,1
REFRIGERANTS,0.20056501,0.294984043,0,1
REFRIGERATE,0.038492277,0.191571429,0,1
REFRIGERATED,1.151729465,0.423407793,0,1
REFRIGERATING,0.131684095,0.234618515,0,1
REFRIGERATION,1.829396009,0.495429069,0,1
REFRIGERATOR,1.779761314,0.439163566,0,1
REFRIGERATORS,0.834674597,0.390422076,0,1
REFUEL,0.885322332,0.409842193,0,1
REFUELING,4.025481701,0.567643166,2,0.333333343
REFUELLED,0.151943192,0.273868412,0,1
REFUELLING,0.886335313,0.448294312,0,1
REFUGE,19.23195648,0.59681344,2855,0.00035014
REFUGEE,8.47640419,0.569362044,938,0.001064963
REFUGEES,18.43678665,0.594599009,2617,0.000381971
REFUGES,0.866076231,0.389602453,0,1
REFUGIO,0.344404578,0.291861951,0,1
REFUND,1.289491296,0.451488525,0,1
REFUNDED,0.387961626,0.32646364,0,1
REFUNDS,0.522684574,0.398358762,0,1
REFURBISH,0.624993026,0.395279169,0,1
REFURBISHED,5.429436684,0.566560805,28,0.034482758
REFURBISHING,0.734392107,0.39796263,0,1
REFUSAL,8.694190025,0.585351467,1965,0.000508647
REFUSALS,0.232979566,0.24382855,0,1
REFUSE,8.662788391,0.584239244,2044,0.000488998
REFUSED,63.71282196,0.657485008,6877,0.000145391
REFUSES,15.21356583,0.603567779,3053,0.000327439
REFUSING,8.825873375,0.586944759,2141,0.000466853
REFUTABLE,0.043557048,0.251659542,0,1
REFUTATION,0.800234139,0.368887186,0,1
REFUTATIONS,0.196513191,0.263491422,0,1
REFUTE,1.18313098,0.401770383,0,1
REFUTED,1.651116014,0.438001662,0,1
REFUTING,0.446713001,0.3044222,0,1
REGAIN,8.962622643,0.572871983,1059,0.000943396
REGAINED,10.85077,0.578136444,1370,0.000729395
REGAINING,2.354106665,0.471340269,0,1
REGAINS,1.418136477,0.434827238,0,1
REGAL,3.202962637,0.501023889,0,1
REGALED,0.086101145,0.164579391,0,1
REGALIA,1.33000946,0.393942177,0,1
REGALLY,0.035453413,0.182229936,0,1
REGAN,2.165697098,0.518809319,0,1
REGARD,23.94320869,0.643027663,5971,0.000167448
REGARDED,54.45036316,0.658658564,6842,0.000146135
REGARDING,47.10036469,0.666714489,7557,0.00013231
REGARDLESS,20.34418106,0.634217501,5588,0.000178923
REGARDS,9.727403641,0.610935986,3930,0.000254388
REGATTA,3.37820363,0.495843947,0,1
REGATTAS,0.666524172,0.391741991,0,1
REGENCY,6.086844444,0.55118227,2,0.333333343
REGENERATE,1.636934638,0.436802953,0,1
REGENERATED,0.881270528,0.351648986,0,1
REGENERATES,0.308951169,0.301480472,0,1
REGENERATING,0.561176836,0.343974888,0,1
REGENERATION,5.220767975,0.556456149,82,0.012048192
REGENT,12.04403019,0.57191509,863,0.001157407
REGENTS,4.659591198,0.536976933,0,1
REGGAE,7.390516758,0.573575914,90,0.010989011
REGGIE,4.331394196,0.571560025,212,0.004694836
REGICIDE,0.423415035,0.297316134,0,1
REGICIDES,0.20056501,0.239144728,0,1
REGIME,31.2658577,0.627417207,4879,0.000204918
REGIMEN,1.525509715,0.450743705,0,1
REGIMENT,78.01979065,0.597994804,2563,0.000390016
REGIMENTAL,5.393983364,0.574147761,15,0.0625
REGIMENTATION,0.076984555,0.166673511,0,1
REGIMENTED,0.215759337,0.230117738,0,1
REGIMENTS,14.36673546,0.575164199,246,0.004048583
REGIMES,3.611183167,0.564951837,23,0.041666668
REGINA,7.231482983,0.568116605,856,0.001166861
REGINALD,4.788236618,0.567753553,153,0.006493506
REGION,290.7980042,0.664000034,7135,0.000140135
REGIONAL,147.983551,0.661322176,6986,0.000143123
REGIONALISM,0.549021423,0.366199255,0,1
REGIONALLY,2.145437956,0.500661135,0,1
REGIONS,64.28514099,0.650127888,6230,0.000160488
REGISTER,59.90107346,0.610414624,3922,0.000254907
REGISTERED,39.51941299,0.639327824,5817,0.00017188
REGISTERING,2.442233562,0.490603566,0,1
REGISTERS,5.61683321,0.559079289,213,0.004672897
REGISTRANT,0.185370699,0.243577078,0,1
REGISTRANTS,0.332249105,0.303619772,0,1
REGISTRAR,3.017591953,0.495349526,0,1
REGISTRARS,0.588526666,0.351906091,0,1
REGISTRATION,17.34077072,0.609523416,3860,0.000259
REGISTRATIONS,1.252011895,0.462142527,0,1
REGISTRIES,1.077783704,0.421863824,0,1
REGISTRY,7.126135826,0.560811639,301,0.003311258
REGRESS,0.395052314,0.295102209,0,1
REGRESSED,0.308951169,0.236237034,0,1
REGRESSING,0.075971596,0.193347946,0,1
REGRESSION,2.758275509,0.554688036,1,0.5
REGRESSIVE,0.458868444,0.305007011,0,1
REGRET,4.477259636,0.556797504,31,0.03125
REGRETFUL,0.131684095,0.218250841,0,1
REGRETFULLY,0.150930241,0.220171034,0,1
REGRETS,1.856745839,0.480781913,0,1
REGRETTABLE,0.329210252,0.256634682,0,1
REGRETTABLY,0.303886384,0.254463106,0,1
REGRETTED,1.862823606,0.447535515,0,1
REGRETTING,0.339339793,0.287193447,0,1
REGROUND,0.024310911,0.209173739,0,1
REGROUP,1.189208746,0.406672031,0,1
REGROUPED,1.637947679,0.430798143,0,1
REGROUPING,0.457855493,0.29970336,0,1
REGULAR,130.1535339,0.683849275,8711,0.000114784
REGULARITIES,0.18233183,0.273578018,0,1
REGULARITY,1.410032868,0.438359082,0,1
REGULARIZE,0.092178874,0.181319267,0,1
REGULARIZED,0.210694566,0.223430455,0,1
REGULARLY,46.16337967,0.669306636,7741,0.000129166
REGULARS,3.492667675,0.531671882,0,1
REGULATE,6.736148357,0.568717539,554,0.001801802
REGULATED,9.924929619,0.588041186,1939,0.000515464
REGULATES,2.664070606,0.53385514,0,1
REGULATING,3.797566891,0.55878973,32,0.030303031
REGULATION,19.46696281,0.620526254,4272,0.000234028
REGULATIONS,26.31959915,0.628217041,4827,0.000207125
REGULATIVE,0.135735914,0.212821171,0,1
REGULATOR,3.57876873,0.530484259,0,1
REGULATORS,2.8950243,0.533977747,0,1
REGULATORY,11.63277054,0.593374193,2192,0.000455996
REGURGITATE,0.165111601,0.258485913,0,1
REGURGITATED,0.179292962,0.258485913,0,1
REGURGITATING,0.076984555,0.237916082,0,1
REGURGITATION,0.373780251,0.338635653,0,1
REHABILITATE,1.15679419,0.401406676,0,1
REHABILITATED,1.817240596,0.415665895,0,1
REHABILITATING,0.443674117,0.313479125,0,1
REHABILITATION,10.81835556,0.585651636,2151,0.000464684
REHABILITATIONS,0.042544093,0.176836476,0,1
REHARMONIZATION,0.022285001,0.221796393,0,1
REHASH,0.135735914,0.196170837,0,1
REHEAR,0.037479322,0.238666669,0,1
REHEARING,0.229940698,0.293139994,0,1
REHEARSAL,4.85407877,0.560148716,25,0.03846154
REHEARSALS,3.374151945,0.54446131,0,1
REHEARSE,0.902542591,0.388712913,0,1
REHEARSED,1.211493731,0.40442574,0,1
REHEARSES,0.181318879,0.230264142,0,1
REHEARSING,1.360398054,0.425734699,0,1
REHOUSE,0.071919776,0.214526564,0,1
REHOUSED,0.147891372,0.220313087,0,1
REHOUSING,0.079010464,0.214526564,0,1
REICH,8.821822166,0.568432152,996,0.001003009
REID,11.4869051,0.607331812,3583,0.000279018
REIFICATION,0.216772288,0.291269511,0,1
REIFY,0.022285001,0.210120723,0,1
REIGN,46.620224,0.619129777,4259,0.000234742
REIGNED,4.623125076,0.546391606,0,1
REIGNING,6.455559731,0.559632063,22,0.043478262
REIGNS,3.574716806,0.515617013,0,1
REILLY,3.575729847,0.560680926,145,0.006849315
REIMBURSE,0.483179361,0.334819436,0,1
REIMBURSED,0.523697555,0.340334237,0,1
REIMBURSEMENT,0.903555512,0.436118811,0,1
REIMBURSEMENTS,0.146878421,0.28986913,0,1
REIMBURSES,0.047608867,0.199362993,0,1
REIN,1.897264004,0.42007643,0,1
REINA,1.564001918,0.402201235,0,1
REINALDO,0.278562516,0.291077346,0,1
REINCARNATE,0.223862976,0.287946582,0,1
REINCARNATED,0.952177346,0.365693271,0,1
REINCARNATION,2.763340235,0.504209578,0,1
REINCARNATIONS,0.279575467,0.263269722,0,1
REINDEER,2.205202341,0.460673839,0,1
REINED,0.102308415,0.165783092,0,1
REINFORCE,4.936128139,0.556995928,42,0.023255814
REINFORCED,11.28228855,0.594437122,2734,0.000365631
REINFORCEMENT,3.860370159,0.553493083,8,0.111111112
REINFORCEMENTS,8.072235107,0.572584331,245,0.00406504
REINFORCES,0.818467319,0.380339175,0,1
REINFORCING,2.045155287,0.478972465,0,1
REINS,2.402728319,0.44412896,0,1
REINSTALL,0.1408007,0.238683015,0,1
REINSTATE,1.297594905,0.406263173,0,1
REINSTATED,6.105077744,0.559909701,203,0.004901961
REINSTATEMENT,1.399903297,0.419330746,0,1
REINSTITUTION,0.096230693,0.18277353,0,1
REINSURANCE,0.619928241,0.389246881,0,1
REINSURE,0.010129547,0.271764666,0,1
REINTERPRET,0.236018434,0.270854056,0,1
REINTERPRETED,0.689822078,0.351663202,0,1
REINTRODUCES,0.133710012,0.187161356,0,1
